epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
245,8241.53,1.32378,1.34429,1.08909,0.01109,0.70291,0.87099,0.77196,0.89623,0.67136,0.86006,0.76356,0.86918,0.61297,1.0023,0.94988,0.68235,0.01207,0,0.000861639,0.000861639,0.000861639
246,8273.83,1.11469,1.18145,0.83771,0.00791,0.53148,0.84304,0.78905,0.90115,0.67706,0.83239,0.78065,0.86767,0.61217,0.97205,0.95611,0.64752,0.01194,0,0.000858338,0.000858338,0.000858338
247,8306.34,1.30691,1.14119,0.91874,0.00973,0.54898,0.8372,0.81714,0.9147,0.69113,0.82758,0.80915,0.88048,0.61851,0.97296,0.95246,0.65034,0.01236,0,0.000855038,0.000855038,0.000855038
248,8338.66,1.16096,1.18336,0.90728,0.00883,0.52845,0.82005,0.8566,0.92393,0.68158,0.80215,0.83565,0.88274,0.61171,1.02735,0.9478,0.68602,0.01328,0,0.000851737,0.000851737,0.000851737
249,8370.66,1.10146,1.20645,0.93167,0.00852,0.48316,0.85106,0.84524,0.92301,0.69975,0.83819,0.82845,0.88828,0.60659,0.9835,0.93722,0.68392,0.01217,0,0.000848436,0.000848436,0.000848436
250,8402.83,1.1422,1.27129,0.81448,0.00828,0.45857,0.88644,0.81583,0.92408,0.70203,0.87583,0.80101,0.89248,0.58334,0.98802,0.92607,0.67299,0.01223,0,0.000845136,0.000845136,0.000845136
251,8434.8,1.14797,1.05052,0.86833,0.00892,0.55419,0.8749,0.79665,0.9194,0.69494,0.85287,0.80922,0.89561,0.57689,1.00795,0.95274,0.66471,0.0121,0,0.000841835,0.000841835,0.000841835
252,8467.06,1.03621,1.05175,0.79266,0.00745,0.48296,0.89928,0.80543,0.91068,0.69629,0.88213,0.79062,0.89023,0.58932,0.98932,0.98873,0.67021,0.01157,0,0.000838534,0.000838534,0.000838534
253,8499.01,1.08001,1.08765,0.78529,0.0083,0.47295,0.87726,0.83086,0.91236,0.69846,0.8772,0.80473,0.88542,0.59529,0.98538,0.96282,0.65963,0.01156,0,0.000835234,0.000835234,0.000835234
254,8531.56,1.18792,1.15478,0.83656,0.00768,0.61914,0.86278,0.79915,0.91384,0.71982,0.84609,0.78453,0.87548,0.60184,0.93772,0.95985,0.61781,0.01135,0,0.000831933,0.000831933,0.000831933
255,8563.32,1.199,1.28801,0.92574,0.00766,0.41681,0.82106,0.85111,0.91803,0.71886,0.80298,0.82644,0.88202,0.59532,0.93148,0.97811,0.62193,0.0114,0,0.000828632,0.000828632,0.000828632
256,8595.46,1.0073,1.16801,0.82981,0.00801,0.60172,0.86066,0.83077,0.91513,0.70962,0.83699,0.80822,0.87334,0.59747,0.96585,0.9796,0.62762,0.01172,0,0.000825332,0.000825332,0.000825332
257,8627.45,1.11628,1.36745,0.79843,0.00874,0.49764,0.87918,0.80942,0.9053,0.70356,0.85195,0.7862,0.86164,0.60434,0.9738,0.98044,0.66999,0.01171,0,0.000822031,0.000822031,0.000822031
258,8659.24,1.10688,1.17933,0.84569,0.00981,0.58007,0.91029,0.80764,0.92026,0.71989,0.88977,0.78862,0.88229,0.61397,0.9499,0.93435,0.64318,0.01053,0,0.00081873,0.00081873,0.00081873
259,8691.53,1.0769,1.18161,0.84952,0.00817,0.55505,0.87812,0.82226,0.92318,0.72511,0.86562,0.80742,0.89808,0.61448,0.9357,0.92803,0.63506,0.01009,0,0.00081543,0.00081543,0.00081543
260,8723.69,1.08078,0.98068,0.80924,0.00948,0.41226,0.87249,0.83086,0.92135,0.73154,0.85402,0.81383,0.89366,0.62264,0.90437,0.92397,0.60892,0.00996,0,0.000812129,0.000812129,0.000812129
261,8755.88,1.09145,1.16008,0.98959,0.0074,0.71799,0.86268,0.81803,0.91949,0.7372,0.84209,0.80166,0.89263,0.63431,0.89666,0.93892,0.60723,0.0101,0,0.000808828,0.000808828,0.000808828
262,8788.05,1.13948,1.0947,0.87856,0.00819,0.46432,0.8306,0.87928,0.93161,0.72346,0.82397,0.86027,0.91096,0.63549,0.93158,0.96361,0.61081,0.01107,0,0.000805528,0.000805528,0.000805528
263,8820.23,1.20649,1.28065,0.9698,0.01009,0.44302,0.84931,0.87336,0.93264,0.72254,0.83942,0.86252,0.91143,0.64256,0.93604,0.92632,0.61108,0.01105,0,0.000802227,0.000802227,0.000802227
264,8852.88,1.07109,1.17189,0.91541,0.0083,0.6537,0.84766,0.87526,0.93061,0.7049,0.83527,0.84257,0.89739,0.62592,0.96457,0.91946,0.65178,0.01134,0,0.000798926,0.000798926,0.000798926
265,8884.56,1.12314,1.15285,0.8423,0.00835,0.48927,0.90851,0.82644,0.92457,0.68933,0.8896,0.79971,0.8915,0.62058,0.99896,0.93355,0.65416,0.01214,0,0.000795626,0.000795626,0.000795626
266,8916.83,1.03114,1.27581,0.87042,0.00726,0.47681,0.8284,0.83957,0.91559,0.68549,0.82187,0.83771,0.89915,0.61009,0.99378,0.94255,0.63337,0.01209,0,0.000792325,0.000792325,0.000792325
267,8948.96,1.1752,1.29488,0.95738,0.00803,0.48856,0.86228,0.79504,0.91534,0.69619,0.83114,0.82178,0.89518,0.61003,0.97897,0.94259,0.63376,0.0113,0,0.000789024,0.000789024,0.000789024
268,8981.22,1.12017,1.09294,0.78517,0.00799,0.41121,0.88716,0.78111,0.90989,0.70474,0.87518,0.7705,0.88736,0.61587,0.95547,0.91475,0.62071,0.01033,0,0.000785724,0.000785724,0.000785724
269,9013.28,1.16478,1.2806,0.91727,0.00881,0.60091,0.92376,0.76328,0.91285,0.71451,0.9107,0.75276,0.88829,0.61595,0.93231,0.91977,0.61876,0.01035,0,0.000782423,0.000782423,0.000782423
270,9045.77,1.03247,1.13583,0.74045,0.00777,0.37251,0.86699,0.81825,0.90999,0.69721,0.85365,0.8077,0.88601,0.60166,0.99289,0.94656,0.63254,0.01124,0,0.000779122,0.000779122,0.000779122
271,9077.72,1.09226,1.37171,0.83464,0.00844,0.47295,0.85592,0.83936,0.91756,0.69945,0.83632,0.82779,0.8846,0.58817,0.9808,0.96885,0.62657,0.01115,0,0.000775822,0.000775822,0.000775822
272,9109.65,1.08668,1.21646,0.77677,0.00865,0.49778,0.85208,0.85633,0.92178,0.72042,0.8462,0.83978,0.89234,0.58817,0.91704,0.97429,0.63161,0.01007,0,0.000772521,0.000772521,0.000772521
273,9141.67,1.0802,1.12507,0.84044,0.0071,0.51356,0.83631,0.88475,0.92546,0.72331,0.81455,0.86154,0.89314,0.59837,0.90356,0.94154,0.61517,0.00988,0,0.00076922,0.00076922,0.00076922
274,9173.56,1.00896,1.01745,0.81765,0.00774,0.39406,0.85857,0.85352,0.92812,0.72387,0.80909,0.85636,0.89101,0.61382,0.89974,0.9145,0.59031,0.00997,0,0.00076592,0.00076592,0.00076592
275,9205.69,1.12984,1.26097,0.80555,0.00815,0.562,0.87233,0.86689,0.93306,0.7151,0.84695,0.83947,0.89149,0.61513,0.96198,0.91221,0.58739,0.01067,0,0.000762619,0.000762619,0.000762619
276,9238.02,1.16156,1.12195,0.80584,0.00718,0.4657,0.85281,0.88173,0.93261,0.70281,0.825,0.85431,0.8892,0.598,1.01905,0.91026,0.58903,0.0111,0,0.000759318,0.000759318,0.000759318
277,9270.64,1.17255,1.11352,0.807,0.00841,0.43944,0.83137,0.88001,0.93079,0.69742,0.85468,0.82582,0.88906,0.58732,1.04675,0.91783,0.59617,0.01226,0,0.000756018,0.000756018,0.000756018
278,9302.99,1.09735,1.10858,0.80887,0.00779,0.49444,0.88143,0.8419,0.93171,0.69991,0.86052,0.82288,0.89457,0.61911,1.01802,0.90552,0.59964,0.01351,0,0.000752717,0.000752717,0.000752717
279,9334.95,1.18386,1.07393,0.92673,0.008,0.55157,0.85897,0.88413,0.93543,0.69973,0.83994,0.86512,0.89737,0.6306,0.99679,0.91624,0.62354,0.01237,0,0.000749417,0.000749417,0.000749417
280,9367.06,1.09629,1.08314,0.83454,0.00751,0.43787,0.84067,0.89453,0.93357,0.73189,0.841,0.85682,0.90644,0.63981,0.90602,0.89127,0.60266,0.01032,0,0.000746116,0.000746116,0.000746116
281,9399.4,1.15758,0.99547,0.79458,0.00927,0.43268,0.88327,0.84747,0.93584,0.73292,0.86828,0.82886,0.91132,0.63674,0.92476,0.89621,0.61517,0.00994,0,0.000742815,0.000742815,0.000742815
282,9431.5,1.06582,1.0852,0.7833,0.00781,0.51113,0.90379,0.81613,0.9158,0.68738,0.90879,0.82033,0.9018,0.58177,1.02528,0.89982,0.67557,0.01135,0,0.000739515,0.000739515,0.000739515
283,9463.65,1.0856,1.30014,0.8858,0.00729,0.45941,0.87348,0.85702,0.91864,0.68317,0.87009,0.86724,0.89864,0.58294,1.02963,0.90071,0.68245,0.01167,0,0.000736214,0.000736214,0.000736214
284,9495.95,1.0519,1.18731,0.85759,0.00725,0.6714,0.88134,0.8733,0.93588,0.7404,0.86573,0.86269,0.91198,0.62175,0.88493,0.88545,0.58883,0.01036,0,0.000732913,0.000732913,0.000732913
285,9528.58,1.08532,1.03653,0.91658,0.00774,0.60146,0.89405,0.8573,0.94264,0.74676,0.8788,0.84407,0.91643,0.63356,0.86549,0.88718,0.55461,0.00999,0,0.000729613,0.000729613,0.000729613
286,9560.64,1.07922,1.11274,0.7891,0.00892,0.53004,0.9061,0.87272,0.94342,0.74537,0.89514,0.86211,0.92099,0.63199,0.89922,0.92637,0.56156,0.01018,0,0.000726312,0.000726312,0.000726312
287,9592.64,0.99775,1.24465,0.77007,0.00726,0.45118,0.90062,0.84334,0.93511,0.73263,0.88939,0.83273,0.91171,0.62419,0.91602,0.92217,0.57202,0.01043,0,0.000723011,0.000723011,0.000723011
288,9625.05,1.12027,1.16724,0.79857,0.00789,0.507,0.91733,0.82748,0.92683,0.68873,0.90572,0.81686,0.9019,0.59338,1.06418,0.92152,0.64671,0.01171,0,0.000719711,0.000719711,0.000719711
289,9657.01,1.18038,1.05002,0.82275,0.00795,0.58094,0.89806,0.83107,0.9286,0.687,0.88933,0.81582,0.90341,0.60235,1.06041,0.92282,0.65562,0.01162,0,0.00071641,0.00071641,0.00071641
290,9689.2,1.15246,1.17455,0.88068,0.00903,0.42474,0.87993,0.81914,0.92215,0.71847,0.86799,0.80904,0.8969,0.62021,0.93295,0.90758,0.62346,0.01075,0,0.000713109,0.000713109,0.000713109
291,9721.27,1.05172,1.07982,0.78598,0.00842,0.50555,0.90656,0.82687,0.92651,0.72332,0.89381,0.81626,0.90084,0.62667,0.92846,0.90399,0.62043,0.01046,0,0.000709809,0.000709809,0.000709809
292,9753.63,1.16299,1.02691,0.7683,0.01021,0.48857,0.82833,0.88029,0.9273,0.70957,0.81218,0.85643,0.89037,0.63639,0.94198,0.91264,0.61333,0.01032,0,0.000706508,0.000706508,0.000706508
293,9785.71,1.05238,1.22933,0.76371,0.0075,0.48385,0.90005,0.81626,0.92752,0.72247,0.88989,0.80937,0.89767,0.63267,0.91932,0.91672,0.60078,0.0105,0,0.000703207,0.000703207,0.000703207
294,9818.11,1.05356,0.97987,0.76835,0.00701,0.46283,0.86665,0.85849,0.92666,0.74502,0.83814,0.86436,0.90194,0.63401,0.85774,0.90311,0.5628,0.01034,0,0.000699907,0.000699907,0.000699907
295,9850.13,1.1352,1.14455,0.81224,0.00756,0.50049,0.83991,0.87829,0.92393,0.74255,0.83078,0.87591,0.90319,0.63271,0.86574,0.90242,0.57106,0.01048,0,0.000696606,0.000696606,0.000696606
296,9882.37,1.13571,1.0236,0.72625,0.00863,0.37955,0.83092,0.84147,0.91315,0.72651,0.82228,0.83306,0.89247,0.63191,0.88077,0.89122,0.62784,0.01059,0,0.000693305,0.000693305,0.000693305
297,9914.58,1.04053,0.97755,0.7609,0.00613,0.36466,0.86318,0.82466,0.91163,0.73372,0.85864,0.82046,0.89272,0.63783,0.85587,0.88669,0.62117,0.01011,0,0.000690005,0.000690005,0.000690005
298,9946.78,1.04388,1.1086,0.71666,0.00724,0.4809,0.88613,0.81845,0.91973,0.74464,0.87308,0.81416,0.90076,0.64673,0.84794,0.88257,0.60805,0.00972,0,0.000686704,0.000686704,0.000686704
299,9978.83,0.98302,0.99099,0.82529,0.00707,0.40008,0.90293,0.79279,0.92036,0.7443,0.89242,0.78554,0.90347,0.64274,0.84149,0.88123,0.60613,0.00942,0,0.000683403,0.000683403,0.000683403
300,10010.8,0.97735,1.03946,0.7126,0.00695,0.3677,0.8727,0.85648,0.92312,0.74624,0.8708,0.83237,0.90799,0.63897,0.83975,0.88671,0.55797,0.00938,0,0.000680103,0.000680103,0.000680103
301,10042.8,1.05145,0.98666,0.73429,0.00865,0.41896,0.87553,0.85186,0.92759,0.7521,0.87314,0.84765,0.91173,0.64507,0.81679,0.88093,0.55825,0.00918,0,0.000676802,0.000676802,0.000676802
302,10075.2,1.11392,1.14466,0.7765,0.00857,0.41323,0.90653,0.81405,0.92381,0.74411,0.90159,0.80985,0.91026,0.63179,0.85663,0.87174,0.56711,0.00947,0,0.000673501,0.000673501,0.000673501
303,10107.4,1.10885,1.17918,0.88513,0.00751,0.41993,0.92734,0.81289,0.92958,0.73189,0.92247,0.80868,0.91342,0.61642,0.90866,0.86477,0.57645,0.01027,0,0.000670201,0.000670201,0.000670201
304,10139.7,1.02825,0.97212,0.69002,0.00754,0.43397,0.89847,0.83705,0.93659,0.72982,0.88924,0.83301,0.91893,0.63266,0.89222,0.8724,0.57758,0.01078,0,0.0006669,0.0006669,0.0006669
305,10171.7,1.06681,1.21179,0.8142,0.00859,0.40633,0.89133,0.85386,0.93008,0.73842,0.88852,0.84545,0.91673,0.64061,0.86637,0.88765,0.56804,0.01049,0,0.000663599,0.000663599,0.000663599
306,10203.9,1.02849,1.05233,0.7084,0.0074,0.46272,0.8822,0.86342,0.92793,0.75468,0.87722,0.85951,0.91679,0.64841,0.82174,0.90605,0.55664,0.00961,0,0.000660299,0.000660299,0.000660299
307,10235.8,0.99125,1.04157,0.71756,0.00769,0.46298,0.85657,0.88257,0.92875,0.76296,0.85238,0.87836,0.91791,0.65267,0.79773,0.89916,0.56102,0.00911,0,0.000656998,0.000656998,0.000656998
308,10268.3,1.11211,1.21837,0.81292,0.00625,0.43933,0.90791,0.85628,0.93691,0.7507,0.90127,0.85208,0.92437,0.65548,0.82435,0.87494,0.54288,0.00943,0,0.000653697,0.000653697,0.000653697
309,10300.1,1.06507,1.15102,0.82594,0.00827,0.43955,0.86831,0.8848,0.93651,0.75319,0.86491,0.88447,0.92424,0.65515,0.83269,0.86945,0.53004,0.00954,0,0.000650397,0.000650397,0.000650397
310,10332.3,1.04675,1.28485,0.7307,0.00785,0.44669,0.92509,0.81395,0.93846,0.75657,0.92203,0.78868,0.90324,0.64317,0.84275,0.88337,0.53298,0.01001,0,0.000647096,0.000647096,0.000647096
311,10364.3,0.98929,1.16957,0.75097,0.00725,0.36059,0.88505,0.85827,0.93821,0.75726,0.87187,0.84567,0.91034,0.64814,0.83724,0.89531,0.53927,0.00981,0,0.000643795,0.000643795,0.000643795
312,10396.3,0.97571,1.15119,0.70698,0.00658,0.47393,0.88313,0.85973,0.94002,0.75985,0.87576,0.84987,0.91501,0.66262,0.81281,0.87124,0.52524,0.00957,0,0.000640495,0.000640495,0.000640495
313,10428.5,1.11316,1.34036,0.79502,0.00795,0.52365,0.88597,0.86342,0.94144,0.76512,0.88401,0.84987,0.91455,0.66417,0.78837,0.89371,0.54039,0.00927,0,0.000637194,0.000637194,0.000637194
314,10461.2,0.99317,1.12563,0.76888,0.0069,0.40573,0.87548,0.86379,0.9409,0.77204,0.84464,0.86447,0.91536,0.66444,0.78735,0.86971,0.54394,0.00921,0,0.000633893,0.000633893,0.000633893
315,10493.3,0.98544,1.21851,0.72961,0.00666,0.42898,0.85431,0.89817,0.94525,0.77356,0.84266,0.88557,0.91355,0.65788,0.79499,0.84008,0.53478,0.00945,0,0.000630593,0.000630593,0.000630593
316,10525.4,1.03469,1.0079,0.72409,0.00703,0.36597,0.91706,0.8733,0.94916,0.76146,0.91648,0.84485,0.91593,0.64891,0.83979,0.8482,0.55195,0.00973,0,0.000627292,0.000627292,0.000627292
317,10557.7,1.0751,1.02965,0.71103,0.0085,0.46174,0.94642,0.86195,0.94767,0.75829,0.93252,0.84905,0.91948,0.64571,0.85867,0.87756,0.53688,0.00991,0,0.000623991,0.000623991,0.000623991
318,10589.7,1.00965,0.99734,0.72346,0.00779,0.37643,0.88031,0.88348,0.94319,0.75913,0.90411,0.82005,0.90407,0.63721,0.84157,0.8707,0.52609,0.00971,0,0.000620691,0.000620691,0.000620691
319,10621.5,0.96578,1.00234,0.70312,0.0068,0.44472,0.92844,0.84346,0.94493,0.76222,0.93437,0.82024,0.90669,0.6476,0.84038,0.86342,0.5177,0.00999,0,0.00061739,0.00061739,0.00061739
320,10653.6,0.95524,0.91421,0.77263,0.00748,0.41033,0.89323,0.86689,0.94482,0.7648,0.87316,0.84887,0.90101,0.64051,0.86377,0.86848,0.50208,0.01031,0,0.000614089,0.000614089,0.000614089
321,10685.5,0.9809,0.98004,0.72539,0.00738,0.34627,0.92833,0.85205,0.94804,0.76203,0.9074,0.83304,0.90417,0.64234,0.86476,0.88645,0.51511,0.01021,0,0.000610789,0.000610789,0.000610789
322,10717.4,1.08791,1.11294,0.85145,0.00829,0.55267,0.90281,0.87472,0.94533,0.75442,0.88285,0.85699,0.90253,0.65216,0.88617,0.87158,0.53124,0.01074,0,0.000607488,0.000607488,0.000607488
323,10749.1,0.95959,1.17803,0.70258,0.0075,0.41099,0.92599,0.85815,0.94492,0.75489,0.8784,0.85849,0.90123,0.65683,0.88765,0.85353,0.53926,0.01086,0,0.000604187,0.000604187,0.000604187
324,10781.5,1.00239,1.05196,0.73444,0.00785,0.33398,0.86368,0.87862,0.93809,0.77169,0.85423,0.85204,0.89733,0.65663,0.81289,0.82899,0.54934,0.0097,0,0.000600887,0.000600887,0.000600887
325,10813.7,0.9568,1.21159,0.67454,0.00671,0.34502,0.88777,0.86172,0.94003,0.77336,0.86698,0.84616,0.90037,0.66006,0.78167,0.82665,0.52273,0.009,0,0.000597586,0.000597586,0.000597586
326,10845.9,0.87942,0.82908,0.6826,0.00695,0.57037,0.89414,0.89506,0.94552,0.77803,0.87536,0.87581,0.90598,0.66695,0.7967,0.84842,0.509,0.00958,0,0.000594286,0.000594286,0.000594286
327,10877.7,1.05608,1.06404,0.72126,0.00727,0.45294,0.90356,0.86993,0.94086,0.76593,0.88385,0.85091,0.90204,0.6715,0.81164,0.86352,0.53194,0.0099,0,0.000590985,0.000590985,0.000590985
328,10909.4,0.96007,0.8765,0.66925,0.00722,0.37851,0.91378,0.86412,0.94311,0.76652,0.898,0.8493,0.91238,0.67637,0.78804,0.84119,0.5259,0.00926,0,0.000587684,0.000587684,0.000587684
329,10941.6,0.96508,0.96511,0.7322,0.00668,0.52834,0.88337,0.87741,0.93581,0.75759,0.88681,0.8607,0.91796,0.67649,0.79358,0.8459,0.52618,0.00944,0,0.000584384,0.000584384,0.000584384
330,10973.8,0.98918,0.97412,0.6549,0.0064,0.29961,0.85537,0.88571,0.93461,0.75837,0.8673,0.85832,0.91761,0.67333,0.81554,0.86125,0.52911,0.00996,0,0.000581083,0.000581083,0.000581083
331,11006,1.02209,1.12705,0.73787,0.00697,0.34293,0.86648,0.8704,0.93703,0.75743,0.85914,0.86048,0.92048,0.65947,0.81804,0.85352,0.53401,0.00984,0,0.000577782,0.000577782,0.000577782
332,11038,1.00984,1.29969,0.79586,0.00763,0.48431,0.9148,0.83323,0.94096,0.77018,0.87991,0.84609,0.92263,0.66928,0.82672,0.8339,0.54338,0.00958,0,0.000574482,0.000574482,0.000574482
333,11070.1,1.00614,0.93677,0.7217,0.00683,0.4291,0.92936,0.85009,0.94104,0.77844,0.91985,0.84169,0.92314,0.6752,0.80123,0.82475,0.53697,0.0093,0,0.000571181,0.000571181,0.000571181
334,11102.4,1.02553,0.98669,0.71427,0.00724,0.30965,0.91629,0.84368,0.94146,0.78961,0.90106,0.83947,0.92331,0.68321,0.75079,0.81745,0.5193,0.00882,0,0.00056788,0.00056788,0.00056788
335,11134.2,0.98263,1.08352,0.68171,0.00722,0.35689,0.91538,0.85208,0.94084,0.79106,0.90405,0.84147,0.91506,0.68855,0.74555,0.8171,0.51411,0.0088,0,0.00056458,0.00056458,0.00056458
336,11166.7,0.96822,0.99784,0.75825,0.0069,0.29919,0.90242,0.86138,0.94041,0.78205,0.88654,0.84715,0.91257,0.67299,0.79017,0.83705,0.51087,0.00931,0,0.000561279,0.000561279,0.000561279
337,11198.8,0.99308,0.9913,0.74871,0.00676,0.39765,0.90613,0.86183,0.94063,0.7686,0.89052,0.85071,0.9137,0.66064,0.81423,0.84961,0.53184,0.00937,0,0.000557978,0.000557978,0.000557978
338,11230.6,1.07012,1.10401,0.70182,0.0073,0.46973,0.87856,0.9026,0.94466,0.76697,0.8725,0.89619,0.92579,0.66491,0.8215,0.8572,0.52739,0.00959,0,0.000554678,0.000554678,0.000554678
339,11263.1,1.0312,1.14564,0.69676,0.00652,0.53148,0.90815,0.87772,0.94592,0.78601,0.89726,0.86711,0.92338,0.66816,0.79393,0.85593,0.49692,0.0091,0,0.000551377,0.000551377,0.000551377
340,11295,0.97329,0.90282,0.68832,0.0063,0.34215,0.94734,0.83794,0.94766,0.80095,0.89009,0.86858,0.92656,0.68232,0.73964,0.84064,0.48523,0.00853,0,0.000548076,0.000548076,0.000548076
341,11327.1,0.99351,0.99049,0.76623,0.00917,0.40769,0.92424,0.8526,0.94853,0.79911,0.91284,0.84199,0.92756,0.67645,0.74183,0.83952,0.48274,0.00858,0,0.000544776,0.000544776,0.000544776
342,11359.4,0.9731,1.0367,0.62771,0.00651,0.38241,0.904,0.85605,0.94775,0.77717,0.88793,0.84164,0.91831,0.64941,0.79403,0.83963,0.53363,0.00866,0,0.000541475,0.000541475,0.000541475
343,11392.1,0.94404,1.07438,0.74216,0.00629,0.57762,0.88274,0.8649,0.9451,0.75882,0.86846,0.85009,0.9121,0.63517,0.83741,0.83459,0.54904,0.00888,0,0.000538174,0.000538174,0.000538174
344,11424.5,1.03008,1.09217,0.66458,0.00659,0.37699,0.87033,0.87416,0.94039,0.7554,0.8615,0.83557,0.90594,0.63913,0.83648,0.84649,0.53827,0.00836,0,0.000534874,0.000534874,0.000534874
345,11456.6,1.0001,1.08246,0.87982,0.00825,0.43153,0.87598,0.82816,0.93629,0.77426,0.85428,0.80959,0.89697,0.64681,0.78158,0.8513,0.52592,0.00791,0,0.000531573,0.000531573,0.000531573
346,11489.1,1.03863,1.19629,0.70974,0.00682,0.35601,0.89377,0.83715,0.93174,0.78755,0.87542,0.82247,0.89923,0.66702,0.72095,0.84898,0.52125,0.00808,0,0.000528272,0.000528272,0.000528272
347,11521,0.98709,1.0835,0.68992,0.00721,0.47937,0.8806,0.85161,0.93456,0.79044,0.86498,0.83715,0.90244,0.67213,0.73581,0.84089,0.50865,0.00853,0,0.000524972,0.000524972,0.000524972
348,11553.2,0.98518,0.91164,0.76945,0.00694,0.32987,0.88634,0.83544,0.93491,0.78719,0.86396,0.81847,0.89331,0.66183,0.75404,0.85597,0.51416,0.0086,0,0.000521671,0.000521671,0.000521671
349,11585.6,0.98949,1.15655,0.79423,0.00642,0.43781,0.87487,0.85185,0.93545,0.78794,0.8528,0.83385,0.89021,0.65583,0.75989,0.85017,0.51407,0.00842,0,0.00051837,0.00051837,0.00051837
350,11617.5,0.97417,1.16428,0.68793,0.00763,0.40012,0.88333,0.8691,0.93706,0.78573,0.85859,0.84588,0.88626,0.64475,0.76766,0.82109,0.52078,0.00807,0,0.00051507,0.00051507,0.00051507
351,11649.7,0.9521,0.99372,0.74202,0.00707,0.44708,0.88229,0.8691,0.93928,0.78369,0.8579,0.84588,0.88844,0.65442,0.76203,0.81778,0.52051,0.00821,0,0.000511769,0.000511769,0.000511769
352,11682,0.8658,0.95154,0.59735,0.00685,0.32481,0.87129,0.87971,0.93904,0.79238,0.85223,0.8607,0.8939,0.66357,0.74565,0.8234,0.50575,0.00851,0,0.000508468,0.000508468,0.000508468
353,11714.2,0.97602,0.93541,0.63531,0.00919,0.41944,0.89198,0.86108,0.94178,0.79693,0.87234,0.84389,0.89959,0.66775,0.72629,0.81865,0.50344,0.00826,0,0.000505168,0.000505168,0.000505168
354,11746.4,0.9717,1.20295,0.7212,0.00534,0.33109,0.89568,0.86455,0.94186,0.78869,0.87165,0.8453,0.8975,0.65059,0.74842,0.80978,0.48982,0.00885,0,0.000501867,0.000501867,0.000501867
355,11778.2,0.99701,0.93738,0.71541,0.00708,0.4225,0.9037,0.86468,0.94231,0.78035,0.87826,0.84147,0.89866,0.6436,0.77386,0.81691,0.49358,0.0091,0,0.000498566,0.000498566,0.000498566
356,11810.6,1.01895,1.09166,0.79369,0.00626,0.41771,0.86145,0.87803,0.94057,0.77183,0.84239,0.85921,0.89839,0.63389,0.80703,0.80897,0.51567,0.00863,0,0.000495266,0.000495266,0.000495266
357,11842.6,0.91529,0.95639,0.63701,0.00617,0.35083,0.85444,0.89542,0.94223,0.78444,0.8364,0.87726,0.9022,0.65075,0.77229,0.80635,0.50864,0.00844,0,0.000491965,0.000491965,0.000491965
358,11874.8,0.88757,1.06377,0.6378,0.00709,0.41708,0.87781,0.88548,0.9425,0.79605,0.85844,0.86726,0.90699,0.66365,0.7322,0.8078,0.49426,0.00873,0,0.000488664,0.000488664,0.000488664
359,11906.6,0.96209,0.94905,0.64086,0.00728,0.39127,0.85933,0.89805,0.94319,0.79199,0.84595,0.88278,0.91015,0.66533,0.74679,0.82942,0.47886,0.00892,0,0.000485364,0.000485364,0.000485364
360,11938.7,0.99047,0.99013,0.63984,0.00725,0.44951,0.89234,0.88421,0.94625,0.79296,0.87724,0.86982,0.91567,0.66219,0.75876,0.84325,0.48231,0.00883,0,0.000482063,0.000482063,0.000482063
361,11971.1,1.01274,1.04014,0.70188,0.00612,0.42435,0.87182,0.89085,0.94795,0.78718,0.85721,0.87641,0.92117,0.66263,0.77727,0.8459,0.48853,0.00886,0,0.000478762,0.000478762,0.000478762
362,12003,0.93831,1.2343,0.70674,0.0074,0.42679,0.86485,0.874,0.94265,0.78188,0.84995,0.85964,0.91661,0.66039,0.7855,0.83829,0.48397,0.00875,0,0.000475462,0.000475462,0.000475462
363,12034.9,0.84336,0.94726,0.63338,0.00528,0.3181,0.87579,0.8795,0.9423,0.78607,0.85792,0.86468,0.91478,0.66497,0.76564,0.8286,0.48098,0.00844,0,0.000472161,0.000472161,0.000472161
364,12067.2,0.97908,1.16256,0.69769,0.00659,0.33228,0.85682,0.88437,0.9407,0.77938,0.84231,0.86974,0.90969,0.66395,0.76809,0.82302,0.50122,0.00904,0,0.00046886,0.00046886,0.00046886
365,12098.9,0.95029,1.26389,0.70592,0.00741,0.36322,0.87088,0.8994,0.94416,0.78637,0.8606,0.89146,0.91734,0.67072,0.76487,0.81969,0.49009,0.00898,0,0.00046556,0.00046556,0.00046556
366,12131,0.89486,0.95703,0.68366,0.00624,0.37653,0.90338,0.87531,0.94804,0.79731,0.88801,0.86118,0.92317,0.6768,0.71475,0.79722,0.48311,0.00768,0,0.000462259,0.000462259,0.000462259
367,12163.2,0.967,1.09809,0.72134,0.00621,0.49005,0.91981,0.85287,0.94757,0.80374,0.90376,0.83923,0.92253,0.68065,0.70664,0.79255,0.48488,0.00769,0,0.000458958,0.000458958,0.000458958
